100000,1,0.051030
100000,2,0.027380
100000,4,0.016133
100000,6,0.016204
100000,8,0.011881
100000,10,0.012252
100000,16,0.012921
100000,20,0.017951
100000,24,0.016505
100000,28,0.015588
100000,32,0.018836
100000,36,0.021731
100000,40,0.024080
100000,48,0.022640
