10000000,1,3.324650
10000000,2,2.151024
10000000,4,1.601886
10000000,6,1.607765
10000000,8,1.041656
10000000,10,1.093249
10000000,16,0.862697
10000000,20,0.920385
10000000,24,0.895388
10000000,28,0.978497
10000000,32,0.817708
10000000,36,0.789793
10000000,40,0.827112
10000000,48,0.841279
