100000000,1,29.433559
100000000,2,17.096835
100000000,4,10.395428
100000000,6,10.428046
100000000,8,7.676598
100000000,10,7.802113
100000000,16,5.255406
100000000,20,5.610921
100000000,24,5.804045
100000000,28,6.818792
100000000,32,5.203764
100000000,36,4.801613
100000000,40,4.751781
100000000,48,5.006570
